municipio_id,municipio,poblacion,lat_muni,lon_muni,centro_id,helipuerto_nombre,lat_heli,lon_heli,tiempo_min,distancia_km
40009,ALDEANUEVA DE LA SERREZUELA,42,41.460917,-3.782959,SG_HGSEG,Segovia,40.9426,-4.1285,17.58488915098558,64.47792688694712
40014,ALDEHORNO,59,41.512751,-3.779377,SG_HGSEG,Segovia,40.9426,-4.1285,19.03575702713426,69.79777576615896
40015,ALDEHUELA DEL CODONAL,24,41.055601,-4.536839,SG_HGSEG,Segovia,40.9426,-4.1285,9.95432362963225,36.49918664198492
40017,ANAYA,119,40.990574,-4.308288,SG_HGSEG,Segovia,40.9426,-4.1285,4.36643507798087,16.010261952596522
40028,BERCIAL,105,40.905871,-4.436307,SG_HGSEG,Segovia,40.9426,-4.1285,7.1403504099161355,26.181284836359165
40032,BOCEGUILLAS,721,41.337001,-3.638235,SG_HGSEG,Segovia,40.9426,-4.1285,16.383693092910573,60.0735413406721
40033,BRIEVA,86,41.034736,-4.053629,SG_HGSEG,Segovia,40.9426,-4.1285,3.2778695401248714,12.018854980457862
40034,CABALLAR,75,41.120192,-3.964405,SG_HGSEG,Segovia,40.9426,-4.1285,6.5648100690445546,24.070970253163367
40036,CABEZUELA,656,41.235456,-3.932888,SG_HGSEG,Segovia,40.9426,-4.1285,9.943020299950428,36.457741099818236
40040,CANTALEJO,3558,41.258455,-3.927067,SG_HGSEG,Segovia,40.9426,-4.1285,10.627256986711503,38.96660895127551
40046,CASTILLEJO DE MESLEÓN,110,41.280939,-3.600959,SG_HGSEG,Segovia,40.9426,-4.1285,15.829102922179205,58.04004404799041
40049,CASTROSERNA DE ABAJO,32,41.207923,-3.734505,SG_HGSEG,Segovia,40.9426,-4.1285,12.077616529536163,44.28459394163259
40055,CILLERUELO DE SAN MAMÉS,35,41.431241,-3.566516,SG_HGSEG,Segovia,40.9426,-4.1285,19.59801764556401,71.8593980337347
40061,CORRAL DE AYLLÓN,77,41.391318,-3.459316,SG_HGSEG,Segovia,40.9426,-4.1285,20.45850577715109,75.01452118288732
40063,CUÉLLAR,9530,41.403698,-4.317391,VA_RHORT,Valladolid,41.6288,-4.7115,11.255444771650584,41.26996416271881
40905,CUEVAS DE PROVANCO,132,41.541808,-3.960905,VA_RHORT,Valladolid,41.6288,-4.7115,17.228716663119613,63.17196109810524
40069,DONHIERRO,75,41.116645,-4.694293,AV_SONSESOLES,Ávila,40.6659,-4.6667,13.683871405180854,50.174195152329794
40070,DURUELO,171,41.236853,-3.647931,SG_HGSEG,Segovia,40.9426,-4.1285,14.151808713924193,51.88996528438871
40072,ENCINILLAS,352,41.017819,-4.157913,SG_HGSEG,Segovia,40.9426,-4.1285,2.378399942733888,8.720799790024257
40081,FRUMALES,120,41.384211,-4.187029,SG_HGSEG,Segovia,40.9426,-4.1285,13.458743201603701,49.348725072546905
40083,FUENTE EL OLMO DE FUENTIDUEÑA,395,41.381202,-4.000456,SG_HGSEG,Segovia,40.9426,-4.1285,13.618458020801171,49.93434607627096
