cod_ine,municipio,provincia,poblacion,latitud,longitud
5222,SANTA CRUZ DE PINARES,ÁVILA,170,40.542215,-4.579379
5225,SANTA MARÍA DEL BERROCAL,ÁVILA,382,40.509532,-5.406048
5902,SANTA MARÍA DEL CUBILLO,ÁVILA,322,40.742212,-4.472778
5228,SANTIAGO DEL COLLADO,ÁVILA,162,40.433561,-5.356583
5229,SANTO DOMINGO DE LAS POSADAS,ÁVILA,69,40.812408,-4.633024
5230,SANTO TOMÉ DE ZABARCOS,ÁVILA,71,40.787784,-4.910307
5236,SOLANA DE ÁVILA,ÁVILA,100,40.314719,-5.614766
5237,SOLANA DE RIOALMAR,ÁVILA,138,40.737923,-5.010111
5240,SOTILLO DE LA ADRADA,ÁVILA,5003,40.292542,-4.580612
5243,TOLBAÑOS,ÁVILA,86,40.751776,-4.581197
5244,TORMELLAS,ÁVILA,35,40.304933,-5.509627
5252,VALDECASA,ÁVILA,56,40.659187,-5.011577
5257,VILLAFRANCA DE LA SIERRA,ÁVILA,134,40.497326,-5.229974
5265,VITA,ÁVILA,71,40.812382,-5.005955
9007,AGUILAR DE BUREBA,BURGOS,50,42.590132,-3.328516
9009,ALBILLOS,BURGOS,214,42.276171,-3.791095
9012,ALFOZ DE SANTA GADEA,BURGOS,101,42.955776,-3.952068
9016,AMEYUGO,BURGOS,108,42.656227,-3.061089
9017,ANGUIX,BURGOS,156,41.752741,-3.931087
9018,ARANDA DE DUERO,BURGOS,33757,41.67155,-3.689244
9021,ARAUZO DE SALCE,BURGOS,46,41.819942,-3.41129
9025,ARIJA,BURGOS,115,42.993881,-3.944988
9027,ARRAYA DE OCA,BURGOS,53,42.415773,-3.398138
9029,ATAPUERCA,BURGOS,180,42.378193,-3.507224
9033,BAHABÓN DE ESGUEVA,BURGOS,84,41.861384,-3.728434
9035,BAÑOS DE VALDEARADOS,BURGOS,318,41.771227,-3.556407
9037,BARBADILLO DE HERREROS,BURGOS,104,42.149517,-3.1771
9044,BARRIOS DE COLINA,BURGOS,55,42.395947,-3.461802
9045,BASCONCILLOS DEL TOZO,BURGOS,294,42.701617,-3.990265
9046,BASCUÑANA,BURGOS,18,42.424312,-3.082748
9048,BELORADO,BURGOS,1834,42.420584,-3.189708
9054,BOZOÓ,BURGOS,102,42.726249,-3.085279
9055,BRAZACORTA,BURGOS,45,41.717094,-3.367476
9056,BRIVIESCA,BURGOS,6560,42.54898,-3.323904
9061,CABAÑES DE ESGUEVA,BURGOS,149,41.831291,-3.784695
9066,CAMPOLARA,BURGOS,48,42.119136,-3.427732
9070,CARAZO,BURGOS,39,41.967561,-3.356685
9072,CARCEDO DE BURGOS,BURGOS,484,42.286212,-3.622927
9076,CARRIAS,BURGOS,24,42.48163,-3.284185
9083,CASTIL DE PEONES,BURGOS,35,42.48291,-3.385787
9082,CASTILDELGADO,BURGOS,28,42.436243,-3.085195
9084,CASTRILLO DE LA REINA,BURGOS,158,41.986884,-3.236529
9088,CASTRILLO DE RIOPISUERGA,BURGOS,58,42.515748,-4.253352
9090,CASTRILLO MOTA DE JUDÍOS,BURGOS,52,42.307578,-4.172776
9095,CELADA DEL CAMINO,BURGOS,90,42.263839,-3.934014
9103,CILLERUELO DE ABAJO,BURGOS,209,41.884436,-3.794648
9104,CILLERUELO DE ARRIBA,BURGOS,49,41.904822,-3.661674
9109,CONDADO DE TREVIÑO,BURGOS,1489,42.735329,-2.747459
9113,COVARRUBIAS,BURGOS,505,42.057516,-3.518868
9115,CUBO DE BUREBA,BURGOS,101,42.640333,-3.207594
9119,CUEVAS DE SAN CLEMENTE,BURGOS,45,42.129783,-3.568761
9124,ESPINOSA DE LOS MONTEROS,BURGOS,1648,43.076359,-3.552854
9125,ESTÉPAR,BURGOS,634,42.276288,-3.897513
9129,FRESNEDA DE LA SIERRA TIRÓN,BURGOS,97,42.314386,-3.136604
9130,FRESNEÑA,BURGOS,66,42.414131,-3.134692
9131,FRESNILLO DE LAS DUEÑAS,BURGOS,693,41.647427,-3.644482
9132,FRESNO DE RÍO TIRÓN,BURGOS,160,42.459782,-3.175839
9135,FUENTEBUREBA,BURGOS,56,42.633797,-3.234478
9137,FUENTELCÉSPED,BURGOS,273,41.591514,-3.640806
9138,FUENTELISENDO,BURGOS,99,41.623606,-3.901042
9141,FUENTESPINA,BURGOS,816,41.631349,-3.683701
9143,GALBARROS,BURGOS,27,42.528457,-3.43745
9149,GRISALEÑA,BURGOS,53,42.591522,-3.264364
9154,HACINAS,BURGOS,149,41.985985,-3.287554
9160,HONTANGAS,BURGOS,99,41.582757,-3.796042
9164,HONTORIA DE VALDEARADOS,BURGOS,164,41.743167,-3.520242
9163,HONTORIA DEL PINAR,BURGOS,610,41.848031,-3.164524
9167,HORNILLOS DEL CAMINO,BURGOS,46,42.339102,-3.926326
9170,HOYALES DE ROA,BURGOS,212,41.659345,-3.862192
9173,HUERTA DE ARRIBA,BURGOS,128,42.11675,-3.082353
9174,HUERTA DE REY,BURGOS,881,41.840641,-3.348187
9177,IBEAS DE JUARROS,BURGOS,1445,42.330328,-3.536577
9179,IGLESIARRUBIA,BURGOS,45,41.974404,-3.846552
9190,JUNTA DE VILLALBA DE LOSA,BURGOS,78,42.935379,-3.087829
9168,LA HORRA,BURGOS,303,41.741033,-3.873493
9276,LA PUEBLA DE ARGANZÓN,BURGOS,557,42.766841,-2.83136
9312,LA REVILLA Y AHEDO,BURGOS,101,42.013629,-3.330408
9421,LA VID Y BARRIOS,BURGOS,245,41.628684,-3.487962
9297,LAS QUINTANILLAS,BURGOS,388,42.372133,-3.843807
9194,LERMA,BURGOS,2556,42.02736,-3.759314
9030,LOS AUSINES,BURGOS,165,42.225586,-3.591431
9198,MAHAMUD,BURGOS,105,42.120352,-3.941882
9200,MAMBRILLAS DE LARA,BURGOS,56,42.095596,-3.45962
9213,MERINDAD DE CUESTA-URRIA,BURGOS,270,42.841895,-3.418599
9214,MERINDAD DE MONTIJA,BURGOS,736,43.067273,-3.470112
9906,MERINDAD DE RÍO UBIERNA,BURGOS,1411,42.437085,-3.680833
9220,MIRAVECHE,BURGOS,95,42.67318,-3.200843
9225,MONCALVILLO,BURGOS,76,41.954034,-3.199486
9226,MONTERRUBIO DE LA DEMANDA,BURGOS,56,42.149598,-3.112652
9227,MONTORIO,BURGOS,149,42.584723,-3.776397
9229,NAVA DE ROA,BURGOS,199,41.612643,-3.963636
9239,OQUILLAS,BURGOS,49,41.830809,-3.706049
9241,ORBANEJA RIOPICO,BURGOS,350,42.361152,-3.585219
9249,PALAZUELOS DE MUÑÓ,BURGOS,54,42.198079,-3.989669
9253,PARDILLA,BURGOS,102,41.552556,-3.71057
9257,PEDROSA DEL PÁRAMO,BURGOS,89,42.439456,-3.976085
9261,PEÑARANDA DE DUERO,BURGOS,465,41.688537,-3.479138
9266,PINEDA DE LA SIERRA,BURGOS,94,42.216142,-3.296928
9268,PINILLA DE LOS BARRUECOS,BURGOS,98,41.918199,-3.304483
9273,PRÁDANOS DE BUREBA,BURGOS,56,42.503223,-3.347719
9277,PUENTEDURA,BURGOS,122,42.041902,-3.582175
9281,QUINTANA DEL PIDIO,BURGOS,149,41.759125,-3.751338
9280,QUINTANABUREBA,BURGOS,31,42.586767,-3.366316
9289,QUINTANAR DE LA SIERRA,BURGOS,1513,41.979978,-3.041477
9302,RABANERA DEL PINAR,BURGOS,99,41.892791,-3.196583
9303,RÁBANOS,BURGOS,79,42.319106,-3.269499
9308,REDECILLA DEL CAMPO,BURGOS,67,42.466164,-3.113821
9321,ROA,BURGOS,2244,41.697195,-3.927859
9323,ROJAS,BURGOS,60,42.5776,-3.442423
9325,ROYUELA DE RÍO FRANCO,BURGOS,170,41.997829,-3.958028
9327,RUBLACEDO DE ABAJO,BURGOS,33,42.55491,-3.50256
9330,SALAS DE LOS INFANTES,BURGOS,1984,42.022314,-3.282137
9340,SAN MILLÁN DE LARA,BURGOS,61,42.135626,-3.344955
9360,SAN VICENTE DEL VALLE,BURGOS,28,42.336869,-3.161841
9348,SANTA INÉS,BURGOS,155,42.040327,-3.702984
9361,SARGENTES DE LA LORA,BURGOS,133,42.769086,-3.874035
9363,SASAMÓN,BURGOS,912,42.418242,-4.044174
9368,SORDILLOS,BURGOS,22,42.462676,-4.107552
9369,SOTILLO DE LA RIBERA,BURGOS,470,41.776969,-3.824946
9372,SOTRAGERO,BURGOS,301,42.409518,-3.713469
9374,SUSINOS DEL PÁRAMO,BURGOS,118,42.471035,-3.926748
9375,TAMARÓN,BURGOS,55,42.272819,-3.990838
9382,TOBAR,BURGOS,27,42.48399,-3.93941
9386,TORRECILLA DEL MONTE,BURGOS,79,42.09532,-3.694219
9387,TORREGALINDO,BURGOS,123,41.582486,-3.753342
9390,TORRESANDINO,BURGOS,574,41.829444,-3.909639
9396,TUBILLA DEL LAGO,BURGOS,171,41.801115,-3.586698
9398,ÚRBEL DEL CASTILLO,BURGOS,58,42.619362,-3.844807
9403,VALDEANDE,BURGOS,98,41.832749,-3.528794
9405,VALDEZATE,BURGOS,121,41.602553,-3.931026
9408,VALLARTA DE BUREBA,BURGOS,42,42.58807,-3.203619
9904,VALLE DE LAS NAVAS,BURGOS,543,42.452602,-3.637037
9409,VALLE DE MANZANEDO,BURGOS,115,42.897273,-3.691368
9905,VALLE DE SEDANO,BURGOS,409,42.716832,-3.749952
9412,VALLE DE TOBALINA,BURGOS,863,42.791907,-3.271532
9414,VALLE DE VALDELAGUNA,BURGOS,191,42.115335,-3.147067
9415,VALLE DE VALDELUCIO,BURGOS,330,42.717861,-4.120628
9416,VALLE DE ZAMANZAS,BURGOS,45,42.849353,-3.756044
9407,VALMALA,BURGOS,26,42.30518,-3.25488
9423,VILEÑA,BURGOS,27,42.621598,-3.322169
9427,VILLADIEGO,BURGOS,1455,42.515812,-4.009884
9428,VILLAESCUSA DE ROA,BURGOS,90,41.727242,-4.017407
9437,VILLAHOZ,BURGOS,287,42.077121,-3.914042
9438,VILLALBA DE DUERO,BURGOS,706,41.682696,-3.743865
9444,VILLAMAYOR DE TREVIÑO,BURGOS,56,42.459856,-4.119665
9450,VILLANUEVA DE CARAZO,BURGOS,27,41.983698,-3.324519
9454,VILLANUEVA DE TEBA,BURGOS,42,42.649823,-3.16417
9903,VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA,BURGOS,4047,42.938486,-3.57246
9471,VILLAYERNO MORQUILLAS,BURGOS,205,42.39598,-3.639004
9472,VILLAZOPEQUE,BURGOS,52,42.199186,-4.017545
9473,VILLEGAS,BURGOS,79,42.468468,-4.01703
9482,ZARZOSA DE RÍO PISUERGA,BURGOS,31,42.536209,-4.26807
9483,ZAZUAR,BURGOS,209,41.695618,-3.555287
24006,ARDÓN,LEÓN,550,42.435878,-5.558092
24009,BALBOA,LEÓN,263,42.706199,-6.920859
24014,BEMBIBRE,LEÓN,8158,42.615067,-6.416706
24015,BENAVIDES,LEÓN,2342,42.501845,-5.896421
24018,BERCIANOS DEL REAL CAMINO,LEÓN,186,42.38714,-5.14673
24027,CABAÑAS RARAS,LEÓN,1302,42.619909,-6.636463
24028,CABREROS DEL RÍO,LEÓN,408,42.402403,-5.544824
24034,CAMPONARAYA,LEÓN,4104,42.580365,-6.671347
24051,CEA,LEÓN,378,42.463411,-5.01311
24053,CEBRONES DEL RÍO,LEÓN,435,42.257875,-5.825095
24065,CHOZAS DE ABAJO,LEÓN,2678,42.506675,-5.687187
24055,CIMANES DEL TEJAR,LEÓN,738,42.618004,-5.806214
24061,CUADROS,LEÓN,2090,42.71095,-5.638963
24062,CUBILLAS DE LOS OTEROS,LEÓN,137,42.371707,-5.507514
24063,CUBILLAS DE RUEDA,LEÓN,385,42.655444,-5.173623
24070,FABERO,LEÓN,4061,42.763088,-6.628094
24071,FOLGOSO DE LA RIBERA,LEÓN,982,42.643089,-6.319423
24078,GORDONCILLO,LEÓN,308,42.1355,-5.401977
24079,GRADEFES,LEÓN,925,42.623816,-5.226177
24080,GRAJAL DE CAMPOS,LEÓN,209,42.320539,-5.020685
24082,HOSPITAL DE ÓRBIGO,LEÓN,956,42.463565,-5.882493
24086,JOARILLA DE LAS MATAS,LEÓN,245,42.287929,-5.17853
24010,LA BAÑEZA,LEÓN,10023,42.29655,-5.899119
24114,LA POLA DE GORDÓN,LEÓN,2842,42.854769,-5.669558
24104,LAS OMAÑAS,LEÓN,259,42.682437,-5.869651
24012,LOS BARRIOS DE LUNA,LEÓN,294,42.84541,-5.861891
24090,LUCILLO,LEÓN,356,42.409487,-6.303396
24091,LUYEGO,LEÓN,554,42.376635,-6.236308
24094,MANSILLA DE LAS MULAS,LEÓN,1663,42.498659,-5.416444
24095,MANSILLA MAYOR,LEÓN,324,42.508341,-5.443959
24096,MARAÑA,LEÓN,111,43.048919,-5.175805
24103,OENCIA,LEÓN,277,42.546796,-6.970608
24109,PALACIOS DEL SIL,LEÓN,844,42.87538,-6.433875
24110,PÁRAMO DEL SIL,LEÓN,1169,42.82003,-6.490129
24120,PRIORO,LEÓN,349,42.893396,-4.962127
24122,PUENTE DE DOMINGO FLÓREZ,LEÓN,1385,42.410721,-6.818355
24123,QUINTANA DEL CASTILLO,LEÓN,717,42.661303,-6.045955
24124,QUINTANA DEL MARCO,LEÓN,319,42.206083,-5.851007
24125,QUINTANA Y CONGOSTO,LEÓN,416,42.256138,-6.037687
24130,RIAÑO,LEÓN,474,42.973051,-5.016162
24131,RIEGO DE LA VEGA,LEÓN,714,42.388788,-5.982322
24136,ROPERUELOS DEL PÁRAMO,LEÓN,499,42.237478,-5.782739
24139,SAHAGÚN,LEÓN,2398,42.371199,-5.033238
24144,SAN CRISTÓBAL DE LA POLANTERA,LEÓN,625,42.390533,-5.907452
24149,SAN MILLÁN DE LOS CABALLEROS,LEÓN,191,42.284971,-5.561072
24154,SANTA ELENA DE JAMUZ,LEÓN,1015,42.259454,-5.888204
24158,SANTA MARÍA DE ORDÁS,LEÓN,2999,42.726353,-5.823676
24159,SANTA MARINA DEL REY,LEÓN,1745,42.512796,-5.861994
24174,URDIALES DEL PÁRAMO,LEÓN,449,42.37239,-5.771081
24185,VAL DE SAN LORENZO,LEÓN,492,42.417871,-6.122684
24175,VALDEFRESNO,LEÓN,2335,42.593744,-5.49251
24179,VALDEPIÉLAGO,LEÓN,308,42.869327,-5.398413
24187,VALDEVIMBRE,LEÓN,894,42.41962,-5.620023
24188,VALENCIA DE DON JUAN,LEÓN,5094,42.293802,-5.520189
24191,VALLECILLO,LEÓN,101,42.355757,-5.210621
24189,VALVERDE DE LA VIRGEN,LEÓN,7806,42.56918,-5.682925
24201,VEGAS DEL CONDADO,LEÓN,1154,42.68479,-5.364936
24202,VILLABLINO,LEÓN,7709,42.939834,-6.317
24210,VILLAGATÓN,LEÓN,636,42.634792,-6.161846
24901,VILLAMANÍN,LEÓN,876,42.937028,-5.655952
24212,VILLAMAÑÁN,LEÓN,1076,42.321792,-5.585622
24213,VILLAMARTÍN DE DON SANCHO,LEÓN,144,42.570625,-5.061023
24215,VILLAMOL,LEÓN,136,42.428552,-5.04907
24902,VILLAORNATE Y CASTRO,LEÓN,337,42.184812,-5.549757
24222,VILLAQUILAMBRE,LEÓN,18647,42.646313,-5.55877
24223,VILLAREJO DE ÓRBIGO,LEÓN,2873,42.445197,-5.903779
24225,VILLASABARIEGO,LEÓN,1148,42.533365,-5.414738
24226,VILLASELÁN,LEÓN,180,42.560954,-5.047914
24230,ZOTES DEL PÁRAMO,LEÓN,402,42.272364,-5.73638
34004,AGUILAR DE CAMPOO,PALENCIA,6823,42.792646,-4.259938
34006,ALBA DE CERRATO,PALENCIA,82,41.812498,-4.365933
34011,AMUSCO,PALENCIA,410,42.173116,-4.470261
34018,AUTILLA DEL PINO,PALENCIA,219,41.991182,-4.633994
34022,BALTANÁS,PALENCIA,1228,41.939332,-4.246125
34025,BÁRCENA DE CAMPOS,PALENCIA,53,42.48339,-4.49966
34041,CALAHORRA DE BOEDO,PALENCIA,83,42.57537,-4.386044
34045,CAPILLAS,PALENCIA,72,42.013637,-4.890722
34062,CONGOSTO DE VALDAVIA,PALENCIA,140,42.714604,-4.634857
34071,ESPINOSA DE VILLAGONZALO,PALENCIA,154,42.481354,-4.370744
34076,FUENTES DE NAVA,PALENCIA,567,42.083259,-4.781862
34080,GUARDO,PALENCIA,5548,42.788941,-4.84151
34081,GUAZA DE CAMPOS,PALENCIA,55,42.135731,-4.90823
34086,HONTORIA DE CERRATO,PALENCIA,106,41.911204,-4.443069
34175,LA SERNA,PALENCIA,93,42.415194,-4.664614
34093,LA VID DE OJEDA,PALENCIA,90,42.659136,-4.38495
34092,LANTADILLA,PALENCIA,273,42.340756,-4.274928
34098,MAGAZ DE PISUERGA,PALENCIA,1031,41.982451,-4.426836
34110,MUDÁ,PALENCIA,80,42.875967,-4.394121
34113,OLEA DE BOEDO,PALENCIA,39,42.608643,-4.448945
34122,PÁRAMO DE BOEDO,PALENCIA,104,42.579462,-4.396834
34123,PAREDES DE NAVA,PALENCIA,1911,42.152818,-4.694164
34125,PEDRAZA DE CAMPOS,PALENCIA,72,41.983496,-4.736645
34126,PEDROSA DE LA VEGA,PALENCIA,280,42.47994,-4.74659
34129,PINO DEL RÍO,PALENCIA,163,42.644268,-4.806071
34130,PIÑA DE CAMPOS,PALENCIA,193,42.213545,-4.435362
34131,POBLACIÓN DE ARROYO,PALENCIA,42,42.336825,-4.874743
34136,POZA DE LA VEGA,PALENCIA,166,42.578297,-4.796782
34139,PRÁDANOS DE OJEDA,PALENCIA,181,42.6825,-4.347618
34147,RENEDO DE LA VEGA,PALENCIA,192,42.453894,-4.702426
34157,SALDAÑA,PALENCIA,2869,42.522062,-4.735138
34161,SAN CRISTÓBAL DE BOEDO,PALENCIA,20,42.542275,-4.35198
34167,SANTA CECILIA DEL ALCOR,PALENCIA,92,41.932604,-4.659757
34184,TORREMORMOJÓN,PALENCIA,45,41.961474,-4.777317
34190,VALDERRÁBANO,PALENCIA,47,42.604926,-4.65438
34192,VALDE-UCIEZA,PALENCIA,76,42.398462,-4.575278
34196,VALLE DE CERRATO,PALENCIA,83,41.879402,-4.363428
34205,VILLACONANCIO,PALENCIA,50,41.871743,-4.223761
34206,VILLADA,PALENCIA,834,42.248945,-4.967837
34208,VILLAELES DE VALDAVIA,PALENCIA,48,42.565319,-4.584342
34210,VILLAHÁN,PALENCIA,99,42.05098,-4.131063
34211,VILLAHERREROS,PALENCIA,209,42.389345,-4.461144
34213,VILLALACO,PALENCIA,61,42.155179,-4.258655
34216,VILLALCÓN,PALENCIA,48,42.292885,-4.856566
34227,VILLANUEVA DEL REBOLLAR,PALENCIA,67,42.241954,-4.745515
34232,VILLARRAMIEL,PALENCIA,788,42.042367,-4.910772
34233,VILLASARRACINO,PALENCIA,132,42.412132,-4.496589
34234,VILLASILA DE VALDAVIA,PALENCIA,60,42.53193,-4.55906
34238,VILLAVIUDAS,PALENCIA,366,41.961687,-4.342024
34240,VILLERÍAS DE CAMPOS,PALENCIA,76,41.944798,-4.857862
34241,VILLODRE,PALENCIA,24,42.21172,-4.245446
37002,AGALLAS,SALAMANCA,132,40.448251,-6.440867
37007,ALARAZ,SALAMANCA,448,40.747528,-5.288001
37009,ALBA DE YELTES,SALAMANCA,200,40.671591,-6.316001
37012,ALCONADA,SALAMANCA,134,40.910879,-5.36395
37015,ALDEA DEL OBISPO,SALAMANCA,252,40.70728,-6.791362
37013,ALDEACIPRESTE,SALAMANCA,91,40.380956,-5.896092
37016,ALDEALENGUA,SALAMANCA,713,40.982274,-5.549634
37020,ALDEARRUBIA,SALAMANCA,519,41.007678,-5.499319
37028,ALMENDRA,SALAMANCA,132,41.229708,-6.340768
37029,ANAYA DE ALBA,SALAMANCA,183,40.728217,-5.493136
37030,AÑOVER DE TORMES,SALAMANCA,89,41.136195,-5.915306
37032,ARAPILES,SALAMANCA,739,40.894131,-5.644704
37035,ARMENTEROS,SALAMANCA,186,40.592929,-5.449177
37038,BABILAFUENTE,SALAMANCA,925,40.976673,-5.426091
37040,BARBADILLO,SALAMANCA,390,40.931492,-5.881686
37041,BARBALOS,SALAMANCA,73,40.677534,-5.94264
37046,BÉJAR,SALAMANCA,11957,40.387034,-5.767484
37049,BERMELLAR,SALAMANCA,131,40.999271,-6.67043
37051,BERROCAL DE SALVATIERRA,SALAMANCA,70,40.632252,-5.690825
37059,BUENAMADRE,SALAMANCA,109,40.856242,-6.25018
37062,CABEZABELLOSA DE LA CALZADA,SALAMANCA,74,41.043715,-5.488905
37067,CABRERIZOS,SALAMANCA,4226,40.977859,-5.608448
37082,CANTALPINO,SALAMANCA,804,41.052737,-5.327984
37085,CARBAJOSA DE LA SAGRADA,SALAMANCA,7636,40.932947,-5.651181
37086,CARPIO DE AZABA,SALAMANCA,112,40.595867,-6.646795
37091,CASILLAS DE FLORES,SALAMANCA,168,40.382444,-6.753858
37100,CEREZAL DE PEÑAHORCADA,SALAMANCA,67,41.130802,-6.651394
37101,CERRALBO,SALAMANCA,111,40.974011,-6.587573
37114,CHAGARCÍA MEDIANERO,SALAMANCA,73,40.649707,-5.382281
37112,CRISTÓBAL,SALAMANCA,162,40.469697,-5.889879
37118,ÉJEME,SALAMANCA,144,40.766507,-5.539823
37061,EL CABACO,SALAMANCA,225,40.564861,-6.127783
37177,EL MAÍLLO,SALAMANCA,282,40.56492,-6.179325
37191,EL MILANO,SALAMANCA,88,41.09174,-6.599243
37234,EL PAYO,SALAMANCA,313,40.286541,-6.726841
37303,EL SAHUGO,SALAMANCA,181,40.414311,-6.543121
37319,EL TEJADO,SALAMANCA,83,40.441311,-5.541351
37325,EL TORNADIZO,SALAMANCA,86,40.542015,-5.890615
37120,ENCINA DE SAN SILVESTRE,SALAMANCA,100,41.01476,-6.091669
37121,ENCINAS DE ABAJO,SALAMANCA,619,40.934232,-5.470133
37123,ENCINASOLA DE LOS COMENDADORES,SALAMANCA,148,41.031523,-6.531365
37126,ESPADAÑA,SALAMANCA,34,41.062158,-6.285203
37134,FRESNO ALHÁNDIGA,SALAMANCA,181,40.71244,-5.616224
37142,GALINDO Y PERAHUY,SALAMANCA,704,40.942768,-5.872686
37143,GALINDUSTE,SALAMANCA,400,40.662729,-5.541202
37144,GALISANCHO,SALAMANCA,325,40.743889,-5.554121
37146,GALLEGOS DE SOLMIRÓN,SALAMANCA,109,40.537281,-5.449556
37149,GARCIRREY,SALAMANCA,55,40.90056,-6.13059
37150,GEJUELO DEL BARRO,SALAMANCA,31,41.077157,-6.123694
37159,HERGUIJUELA DEL CAMPO,SALAMANCA,62,40.630408,-5.863984
37160,HINOJOSA DE DUERO,SALAMANCA,577,40.985442,-6.796383
37162,HORCAJO MEDIANERO,SALAMANCA,205,40.639118,-5.405967
37164,HUERTA,SALAMANCA,285,40.968265,-5.468289
37006,LA ALAMEDILLA,SALAMANCA,101,40.472387,-6.827574
37045,LA BASTIDA,SALAMANCA,26,40.585154,-6.058531
37071,LA CALZADA DE BÉJAR,SALAMANCA,85,40.409978,-5.815877
37163,LA HOYA,SALAMANCA,30,40.406872,-5.699542
37188,LA MAYA,SALAMANCA,158,40.686983,-5.613511
37243,LA PEÑA,SALAMANCA,70,41.174234,-6.518864
37266,LA REDONDA,SALAMANCA,65,40.908303,-6.749546
37268,LA RINCONADA DE LA SIERRA,SALAMANCA,100,40.610986,-6.019858
37273,LA SAGRADA,SALAMANCA,82,40.743607,-6.072182
37347,LA VELLÉS,SALAMANCA,540,41.073471,-5.568248
37090,LAS CASAS DEL CONDE,SALAMANCA,63,40.507875,-6.041172
37170,LEDESMA,SALAMANCA,1517,41.087852,-5.999971
37171,LEDRADA,SALAMANCA,465,40.46862,-5.719471
37300,LOS SANTOS,SALAMANCA,580,40.543942,-5.796666
37174,MACOTERA,SALAMANCA,1001,40.830799,-5.285467
37179,MANCERA DE ABAJO,SALAMANCA,197,40.839602,-5.199651
37181,MARTIAGO,SALAMANCA,250,40.453461,-6.490816
37184,MASUECO,SALAMANCA,251,41.203474,-6.589425
37192,MIRANDA DE AZÁN,SALAMANCA,447,40.886518,-5.681821
37198,MONLERAS,SALAMANCA,245,41.186679,-6.225906
37204,MORASVERDES,SALAMANCA,229,40.601582,-6.2751
37205,MORILLE,SALAMANCA,224,40.806982,-5.697829
37206,MORÍÑIGO,SALAMANCA,88,40.970195,-5.413756
37214,NAVA DE FRANCIA,SALAMANCA,120,40.535564,-6.116042
37215,NAVA DE SOTROBAL,SALAMANCA,160,40.889929,-5.286611
37217,NAVALMORAL DE BÉJAR,SALAMANCA,56,40.422504,-5.782528
37219,NAVARREDONDA DE LA RINCONADA,SALAMANCA,151,40.606249,-6.012625
37221,NAVASFRÍAS,SALAMANCA,362,40.295127,-6.818594
37225,PAJARES DE LA LAGUNA,SALAMANCA,114,41.087925,-5.509109
37238,PEDROSILLO EL RALO,SALAMANCA,135,41.062438,-5.548766
37240,PELABRAVO,SALAMANCA,1366,40.935942,-5.578731
37244,PEÑACABALLERA,SALAMANCA,153,40.344433,-5.860565
37245,PEÑAPARDA,SALAMANCA,308,40.320593,-6.668604
37249,PERALEJOS DE ARRIBA,SALAMANCA,35,41.004571,-6.333493
37251,PEROMINGO,SALAMANCA,122,40.463105,-5.772246
37252,PINEDAS,SALAMANCA,94,40.445157,-5.960495
37257,POZOS DE HINOJO,SALAMANCA,52,40.913622,-6.410249
37261,PUENTE DEL CONGOSTO,SALAMANCA,225,40.491453,-5.526749
37264,PUERTO SEGURO,SALAMANCA,55,40.827761,-6.761014
37267,RETORTILLO,SALAMANCA,174,40.802287,-6.359711
37270,ROBLIZA DE COJOS,SALAMANCA,187,40.867826,-5.976851
37271,ROLLÁN,SALAMANCA,337,40.961931,-5.916909
37275,SALDEANA,SALAMANCA,99,41.020337,-6.639199
37036,SAN MIGUEL DEL ROBLEDO,SALAMANCA,43,40.536416,-6.044636
37289,SAN MUÑOZ,SALAMANCA,201,40.78319,-6.126842
37282,SANCHOTELLO,SALAMANCA,212,40.436162,-5.752736
37293,SANTA MARÍA DE SANDO,SALAMANCA,95,40.979763,-6.130606
37301,SARDÓN DE LOS FRAILES,SALAMANCA,101,41.213967,-6.270565
37305,SEQUEROS,SALAMANCA,207,40.512343,-6.024664
37313,SOTOSERRANO,SALAMANCA,513,40.437792,-6.032939
37320,TEJEDA Y SEGOYUELA,SALAMANCA,97,40.631938,-6.023581
37322,TERRADILLOS,SALAMANCA,3220,40.837977,-5.540784
37329,TREMEDAL DE TORMES,SALAMANCA,35,41.074058,-6.180923
37330,VALDECARROS,SALAMANCA,310,40.77018,-5.423073
37335,VALDELOSA,SALAMANCA,404,41.171713,-5.783025
37337,VALDERRODRIGO,SALAMANCA,128,41.064661,-6.509413
37342,VALVERDÓN,SALAMANCA,264,41.046612,-5.769559
37352,VILLAGONZALO DE TORMES,SALAMANCA,216,40.891643,-5.49663
37358,VILLAR DE GALLIMAZO,SALAMANCA,198,40.953739,-5.288824
37359,VILLAR DE LA YEGUA,SALAMANCA,155,40.724886,-6.704103
37360,VILLAR DE PERALONSO,SALAMANCA,204,41.032151,-6.221732
37361,VILLAR DE SAMANIEGO,SALAMANCA,78,41.12312,-6.446813
37363,VILLARES DE YELTES,SALAMANCA,96,40.867252,-6.413192
37365,VILLARMAYOR,SALAMANCA,154,41.014903,-5.972387
37366,VILLARMUERTO,SALAMANCA,40,41.054478,-6.364307
37367,VILLASBUENAS,SALAMANCA,164,41.062029,-6.594966
37368,VILLASDARDO,SALAMANCA,22,41.004852,-6.162681
37369,VILLASECO DE LOS GAMITOS,SALAMANCA,137,41.036628,-6.112712
37376,VITIGUDINO,SALAMANCA,2361,41.008182,-6.43579
37377,YECLA DE YELTES,SALAMANCA,222,40.959551,-6.488149
40003,ADRADOS,SEGOVIA,123,41.368595,-4.115625
